종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
나무가 *,24200.0,0.00%,366373.0,8720.0,399138.0,190510,https://kr.tradingview.com/symbols/KRX-190510/,2026.01.21,-1710,-14959
자화전자,22700.0,0.00%,283754.0,6495.0,265775.0,033240,https://kr.tradingview.com/symbols/KRX-033240/,2026.01.21,9280,10785
캐프 *,2415.0,0.00%,127269.0,306.0,92437.0,198080,https://kr.tradingview.com/symbols/KRX-198080/,2026.01.21,-6255,-7028
아비코전자 *,7700.0,0.00%,71142.0,550.0,100225.0,036010,https://kr.tradingview.com/symbols/KRX-036010/,2026.01.21,3000,-11697
파트론 *,6970.0,-0.14%,222249.0,1546.0,234734.0,091700,https://kr.tradingview.com/symbols/KRX-091700/,2026.01.21,-7668,-29787
엘디티 *,2400.0,-0.21%,36145.0,87.0,42180.0,096870,https://kr.tradingview.com/symbols/KRX-096870/,2026.01.21,-3627,-1166
알에프텍 *,1911.0,-0.21%,135976.0,260.0,201987.0,061040,https://kr.tradingview.com/symbols/KRX-061040/,2026.01.21,2912,-75316
신화인터텍 *,1785.0,-0.22%,75856.0,134.0,45223.0,056700,https://kr.tradingview.com/symbols/KRX-056700/,2026.01.21,0,-4566
드림텍,7130.0,-0.28%,356683.0,2549.0,416383.0,192650,https://kr.tradingview.com/symbols/KRX-192650/,2026.01.21,6125,-33535
다산솔루에타 *,1181.0,-0.42%,105392.0,127.0,58954.0,154040,https://kr.tradingview.com/symbols/KRX-154040/,2026.01.21,0,2847
씨유테크 *,2895.0,-0.52%,30573.0,87.0,12852.0,376290,https://kr.tradingview.com/symbols/KRX-376290/,2026.01.21,0,43
테크엘 *,1702.0,-1.33%,19318.0,33.0,44201.0,064520,https://kr.tradingview.com/symbols/KRX-064520/,2026.01.21,0,-1478
KH바텍 *,13980.0,-1.62%,501973.0,7169.0,505160.0,060720,https://kr.tradingview.com/symbols/KRX-060720/,2026.01.21,1398,53588
유티아이 *,20500.0,-1.68%,124776.0,2549.0,93567.0,179900,https://kr.tradingview.com/symbols/KRX-179900/,2026.01.21,8330,-17044
엑스플러스 *,600.0,-1.96%,1052565.0,636.0,1335021.0,373200,https://kr.tradingview.com/symbols/KRX-373200/,2026.01.21,-5188,67772
PS일렉트로닉스 *,7880.0,-1.99%,5730680.0,46004.0,9972598.0,332570,https://kr.tradingview.com/symbols/KRX-332570/,2026.01.21,30900,-616861
알트 *,3410.0,-2.43%,633572.0,2193.0,924888.0,459550,https://kr.tradingview.com/symbols/KRX-459550/,2026.01.21,20200,-148921
아이앤씨 *,2775.0,-2.46%,209891.0,586.0,271054.0,052860,https://kr.tradingview.com/symbols/KRX-052860/,2026.01.21,0,-56660
성우전자 *,2480.0,-2.55%,117546.0,293.0,216160.0,081580,https://kr.tradingview.com/symbols/KRX-081580/,2026.01.21,4,-1613
아진엑스텍 *,16200.0,-3.28%,824096.0,13557.0,766797.0,059120,https://kr.tradingview.com/symbols/KRX-059120/,2026.01.21,-8234,32455
인탑스 *,22750.0,-4.21%,561079.0,13063.0,843323.0,049070,https://kr.tradingview.com/symbols/KRX-049070/,2026.01.21,-5315,68391
모다이노칩 *,1955.0,-5.33%,43469.0,85.0,23810.0,080420,https://kr.tradingview.com/symbols/KRX-080420/,2026.01.21,0,2935
육일씨엔에쓰 *,2715.0,-6.70%,410361.0,1146.0,287229.0,191410,https://kr.tradingview.com/symbols/KRX-191410/,2026.01.21,72,15637
모베이스 *,5160.0,-7.36%,2615884.0,13546.0,2421654.0,101330,https://kr.tradingview.com/symbols/KRX-101330/,2026.01.21,0,45691
캠시스 *,563.0,-8.16%,20412072.0,12903.0,27980972.0,050110,https://kr.tradingview.com/symbols/KRX-050110/,2026.01.21,0,-198005
액트로 *,18850.0,-8.72%,511251.0,9695.0,343239.0,290740,https://kr.tradingview.com/symbols/KRX-290740/,2026.01.21,12945,3493
이미지스 *,1497.0,-11.94%,14290084.0,25727.0,12875843.0,115610,https://kr.tradingview.com/symbols/KRX-115610/,2026.01.21,0,189685
