종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
에이직랜드 *,32150.0,+5.93%,83905.0,2665.0,144121.0,445090,https://kr.tradingview.com/symbols/KRX-445090/,"3,513억",2026.02.02,-1278,15961
피에스케이 *,58600.0,+5.59%,222920.0,12961.0,557235.0,319660,https://kr.tradingview.com/symbols/KRX-319660/,"16,974억",2026.02.02,-23180,11783
퀄리타스반도체 *,14100.0,+5.22%,188788.0,2620.0,296882.0,432720,https://kr.tradingview.com/symbols/KRX-432720/,"1,990억",2026.02.02,0,-27092
코아시아 *,6060.0,+5.21%,164668.0,993.0,238273.0,045970,https://kr.tradingview.com/symbols/KRX-045970/,"1,595억",2026.02.02,-428,41190
에이디테크놀로지 *,37450.0,+4.90%,166923.0,6172.0,333755.0,200710,https://kr.tradingview.com/symbols/KRX-200710/,"5,034억",2026.02.02,-6249,61958
SFA반도체 *,7300.0,+4.73%,3561673.0,26006.0,6934994.0,036540,https://kr.tradingview.com/symbols/KRX-036540/,"12,006억",2026.02.02,-170478,-977462
에스앤에스텍 *,87000.0,+4.57%,256323.0,22114.0,589771.0,101490,https://kr.tradingview.com/symbols/KRX-101490/,"18,561억",2026.02.02,-55018,30189
싸이닉솔루션 *,10080.0,+4.56%,561221.0,5581.0,1083214.0,234030,https://kr.tradingview.com/symbols/KRX-234030/,"2,379억",2026.02.02,805,-96320
오픈엣지테크놀로지 *,14900.0,+4.05%,192168.0,2809.0,412737.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,"3,293억",2026.02.02,2774,-56163
아이앤씨 *,3055.0,+3.91%,173192.0,520.0,316172.0,052860,https://kr.tradingview.com/symbols/KRX-052860/,546억,2026.02.02,-193,-3328
한미반도체,194100.0,+3.74%,1209930.0,234569.0,2807793.0,042700,https://kr.tradingview.com/symbols/KRX-042700/,"185,001억",2026.02.02,212527,-475798
디아이,32650.0,+3.65%,599324.0,19606.0,915665.0,003160,https://kr.tradingview.com/symbols/KRX-003160/,"9,240억",2026.02.02,-230045,280696
큐알티 *,17820.0,+3.60%,89339.0,1592.0,194526.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,"2,195억",2026.02.02,920,41152
알파칩스 *,16650.0,+3.35%,38161.0,639.0,75401.0,117670,https://kr.tradingview.com/symbols/KRX-117670/,"1,109억",2026.02.02,-1,-12429
텔레칩스 *,15200.0,+3.33%,145496.0,2197.0,266867.0,054450,https://kr.tradingview.com/symbols/KRX-054450/,"2,302억",2026.02.02,0,-7818
어보브반도체 *,12710.0,+3.25%,508352.0,6430.0,710277.0,102120,https://kr.tradingview.com/symbols/KRX-102120/,"2,260억",2026.02.02,1,-31167
매커스 *,23850.0,+3.25%,51557.0,1223.0,74345.0,093520,https://kr.tradingview.com/symbols/KRX-093520/,"3,378억",2026.02.02,-311,8453
가온칩스 *,67900.0,+3.19%,142987.0,9661.0,243337.0,399720,https://kr.tradingview.com/symbols/KRX-399720/,"7,877억",2026.02.02,-15643,26400
네패스아크 *,17850.0,+2.76%,61499.0,1104.0,105227.0,330860,https://kr.tradingview.com/symbols/KRX-330860/,"2,175억",2026.02.02,-8934,33917
네패스 *,18130.0,+2.31%,88360.0,1601.0,209789.0,033640,https://kr.tradingview.com/symbols/KRX-033640/,"4,181억",2026.02.02,293,633
아이언디바이스 *,3605.0,+2.27%,378935.0,1363.0,838009.0,464500,https://kr.tradingview.com/symbols/KRX-464500/,503억,2026.02.02,0,998
두산테스나 *,63800.0,+2.08%,223243.0,14311.0,478631.0,131970,https://kr.tradingview.com/symbols/KRX-131970/,"12,331억",2026.02.02,74,110095
테크윙 *,45900.0,+1.55%,629607.0,29367.0,1562726.0,089030,https://kr.tradingview.com/symbols/KRX-089030/,"17,008억",2026.02.02,-53800,170
LB세미콘 *,4395.0,+1.50%,271126.0,1198.0,590642.0,061970,https://kr.tradingview.com/symbols/KRX-061970/,"2,553억",2026.02.02,11,-142764
라닉스 *,2130.0,+1.19%,60784.0,130.0,187314.0,317120,https://kr.tradingview.com/symbols/KRX-317120/,325억,2026.02.02,0,-3888
LX세미콘,53600.0,+0.94%,42284.0,2266.0,133237.0,108320,https://kr.tradingview.com/symbols/KRX-108320/,"8,718억",2026.02.02,31590,-3886
오디텍 *,3025.0,+0.83%,7387.0,22.0,16680.0,080520,https://kr.tradingview.com/symbols/KRX-080520/,342억,2026.02.02,0,1111
아이텍 *,8210.0,+0.74%,229076.0,1901.0,832641.0,119830,https://kr.tradingview.com/symbols/KRX-119830/,"1,945억",2026.02.02,-72631,-77072
케이알엠 *,3500.0,+0.72%,42836.0,151.0,80898.0,093640,https://kr.tradingview.com/symbols/KRX-093640/,"1,142억",2026.02.02,0,-24251
시지트로닉스 *,4345.0,+0.46%,55154.0,237.0,158883.0,429270,https://kr.tradingview.com/symbols/KRX-429270/,280억,2026.02.02,0,239
고영 *,32250.0,+0.31%,2089390.0,67556.0,2676962.0,098460,https://kr.tradingview.com/symbols/KRX-098460/,"22,141억",2026.02.02,45778,-63146
아나패스 *,17100.0,+0.12%,46899.0,811.0,51685.0,123860,https://kr.tradingview.com/symbols/KRX-123860/,"2,073억",2026.02.02,233,-15876
리노공업 *,94800.0,+0.11%,1707869.0,163480.0,2278250.0,058470,https://kr.tradingview.com/symbols/KRX-058470/,"72,249억",2026.02.02,136317,-489433
앤씨앤 *,607.0,0.00%,238578.0,147.0,243846.0,092600,https://kr.tradingview.com/symbols/KRX-092600/,152억,2026.02.02,0,20680
아이에이 *,148.0,0.00%,1769839.0,261.0,2193243.0,038880,https://kr.tradingview.com/symbols/KRX-038880/,556억,2026.02.02,0,-359159
하나마이크론 *,36250.0,-0.28%,1525644.0,55882.0,2093346.0,067310,https://kr.tradingview.com/symbols/KRX-067310/,"24,066억",2026.02.02,-82925,469352
윈팩 *,557.0,-0.54%,602963.0,339.0,1443397.0,097800,https://kr.tradingview.com/symbols/KRX-097800/,760억,2026.02.02,0,-96322
동운아나텍 *,30250.0,-1.79%,130864.0,3972.0,422123.0,094170,https://kr.tradingview.com/symbols/KRX-094170/,"6,325억",2026.02.02,836,96222
지니틱스 *,677.0,-2.17%,265613.0,181.0,429651.0,303030,https://kr.tradingview.com/symbols/KRX-303030/,251억,2026.02.02,0,-11140
